flight_operation_id,flightid,avbseats,status,route_id,weather_conditions,aircraftid,aircraft_name,totalseats,aircraft_status,manufacturer,departure_airport_code,departure_airport_name,departure_city,departure_country,departure_elevation,departure_is_international,arrival_airport_code,arrival_airport_name,arrival_city,arrival_country,arrival_elevation,arrival_is_international,departure_date,departure_month,departure_year,departure_time,departure_hours,departure_minutes,departure_meridiem,arrival_date,arrival_month,arrival_year,arrival_time,arrival_hours,arrival_minutes,arrival_meridiem,route_duration,distance,route_cost,booked_seats
2310,1284,109,Scheduled,150,Good,98,Aircraft33,201,Active,Airbus,A280,Airport280,City280,Country280,1698,True,A468,Airport468,City468,Country468,2387,False,2024-05-21,5,2024,11:11:18.680584,11,11,AM,2024-05-21,5,2024,15:11:18.680584,15,11,PM,240,274.0,548,92
2312,1285,7,Scheduled,691,Good,98,Aircraft33,201,Active,Airbus,A160,Airport160,City160,Country160,2443,True,A83,Airport83,City83,Country83,1012,True,2024-03-28,3,2024,19:55:42.212851,19,55,PM,2024-03-28,3,2024,23:55:42.212851,23,55,PM,240,4591.0,9182,194
2314,1286,109,Delayed,834,Bad,104,Aircraft50,300,Active,Boeing,A54,Airport54,City54,Country54,334,True,A453,Airport453,City453,Country453,418,False,2024-03-04,3,2024,04:34:55.744568,4,34,AM,2024-03-04,3,2024,05:03:55.744568,5,3,AM,29,3406.0,6812,191
2316,1287,238,Scheduled,218,Bad,77,Aircraft16,254,Active,Boeing,A269,Airport269,City269,Country269,1729,True,A290,Airport290,City290,Country290,4097,True,2024-04-10,4,2024,18:00:17.277220,18,0,PM,2024-04-10,4,2024,23:00:17.277220,23,0,PM,300,2646.407211028632,5293,16
2318,1288,109,Scheduled,612,Good,92,Aircraft38,257,Active,Boeing,A190,Airport190,City190,Country190,2931,True,A84,Airport84,City84,Country84,3019,False,2024-04-07,4,2024,13:20:37.170791,13,20,PM,2024-04-07,4,2024,13:31:37.170791,13,31,PM,11,432.0,864,148
2320,1289,215,Scheduled,743,Good,71,Aircraft6,337,Active,Boeing,A25,Airport25,City25,Country25,3831,True,A457,Airport457,City457,Country457,2769,True,2024-04-06,4,2024,10:32:48.121140,10,32,AM,2024-04-06,4,2024,11:32:48.121140,11,32,AM,60,2646.407211028632,5293,122
2322,1290,70,Delayed,374,Bad,73,Aircraft10,182,Active,Airbus,A106,Airport106,City106,Country106,318,False,A473,Airport473,City473,Country473,2993,True,2024-04-27,4,2024,08:25:44.797024,8,25,AM,2024-04-27,4,2024,09:49:44.797024,9,49,AM,84,263.0,526,112
2324,1291,40,Scheduled,673,Bad,82,Aircraft22,244,Active,Boeing,A184,Airport184,City184,Country184,2605,True,A416,Airport416,City416,Country416,2931,False,2024-03-20,3,2024,12:11:42.327234,12,11,PM,2024-03-20,3,2024,16:11:42.327234,16,11,PM,240,2915.0,5830,204
2326,1292,109,Scheduled,870,Good,79,Aircraft18,207,Active,Boeing,A227,Airport227,City227,Country227,1946,False,A102,Airport102,City102,Country102,4929,False,2024-04-15,4,2024,14:13:04.073183,14,13,PM,2024-04-15,4,2024,19:13:04.073183,19,13,PM,300,4083.0,8166,98
2328,1293,164,Delayed,1004,Good,82,Aircraft22,244,Active,Boeing,A176,Airport176,City176,Country176,4471,True,A137,Airport137,City137,Country137,4881,True,2024-05-20,5,2024,07:39:58.296696,7,39,AM,2024-05-20,5,2024,10:39:58.296696,10,39,AM,180,2646.407211028632,5293,80
2330,1294,51,Scheduled,302,Good,85,Aircraft26,165,Active,Boeing,A299,Airport299,City299,Country299,133,True,A236,Airport236,City236,Country236,2930,True,2024-04-03,4,2024,22:19:19.858138,22,19,PM,2024-04-04,4,2024,01:19:19.858138,1,19,AM,180,3313.0,6626,114
2332,1295,101,Scheduled,839,Good,75,Aircraft13,144,Active,Airbus,A49,Airport49,City49,Country49,4392,False,A246,Airport246,City246,Country246,3595,True,2024-03-15,3,2024,02:15:53.510696,2,15,AM,2024-03-15,3,2024,02:19:53.510696,2,19,AM,4,2585.0,5170,43
2334,1296,337,Scheduled,391,Bad,71,Aircraft6,337,Active,Boeing,A335,Airport335,City335,Country335,2139,True,A359,Airport359,City359,Country359,4604,False,2024-05-28,5,2024,02:12:07.836838,2,12,AM,2024-05-28,5,2024,11:27:07.836838,11,27,AM,555,4163.0,8326,0
2336,1297,109,Scheduled,1091,Bad,80,Aircraft15,177,Active,Boeing,A470,Airport470,City470,Country470,2564,True,A469,Airport469,City469,Country469,2385,True,2024-03-21,3,2024,08:17:20.052194,8,17,AM,2024-03-21,3,2024,09:10:20.052194,9,10,AM,53,3180.0,6360,68
2338,1298,143,Scheduled,256,Good,73,Aircraft10,182,Active,Airbus,A267,Airport267,City267,Country267,1228,True,A235,Airport235,City235,Country235,977,False,2024-04-20,4,2024,17:08:38.112007,17,8,PM,2024-04-20,4,2024,22:08:38.112007,22,8,PM,300,191.0,382,39
2340,1299,109,Scheduled,185,Good,68,Aircraft3,354,Active,Airbus,A189,Airport189,City189,Country189,2390,True,A220,Airport220,City220,Country220,2858,False,2024-03-05,3,2024,04:18:18.314312,4,18,AM,2024-03-05,3,2024,04:58:18.314312,4,58,AM,40,2646.407211028632,5293,245
2342,1300,79,Scheduled,447,Bad,68,Aircraft3,354,Active,Airbus,A210,Airport210,City210,Country210,2922,True,A156,Airport156,City156,Country156,3410,True,2024-05-11,5,2024,02:48:34.303430,2,48,AM,2024-05-11,5,2024,05:48:34.303430,5,48,AM,180,879.0,1758,275
2344,1301,51,Scheduled,855,Bad,79,Aircraft18,207,Active,Boeing,A459,Airport459,City459,Country459,1662,True,A4,Airport4,City4,Country4,2797,False,2024-03-29,3,2024,21:25:28.002983,21,25,PM,2024-03-30,3,2024,01:25:28.002983,1,25,AM,240,2646.407211028632,5293,156
2346,1302,12,Scheduled,971,Bad,90,Aircraft25,238,Active,Boeing,A320,Airport320,City320,Country320,2282,True,A413,Airport413,City413,Country413,3577,False,2024-04-07,4,2024,23:37:27.528920,23,37,PM,2024-04-08,4,2024,00:21:27.528920,0,21,AM,44,2646.407211028632,5293,226
2348,1303,133,Scheduled,783,Bad,80,Aircraft15,177,Active,Boeing,A188,Airport188,City188,Country188,657,False,A3,Airport3,City3,Country3,452,False,2024-04-16,4,2024,23:40:05.147505,23,40,PM,2024-04-17,4,2024,04:40:05.147505,4,40,AM,300,3941.0,7882,44
2350,1304,189,Scheduled,335,Bad,77,Aircraft16,254,Active,Boeing,A459,Airport459,City459,Country459,1662,True,A403,Airport403,City403,Country403,2462,True,2024-05-02,5,2024,21:30:54.237561,21,30,PM,2024-05-02,5,2024,22:26:54.237561,22,26,PM,56,1943.0,3886,65
2352,1305,150,Scheduled,180,Bad,79,Aircraft18,207,Active,Boeing,A113,Airport113,City113,Country113,2284,True,A185,Airport185,City185,Country185,1734,True,2024-05-03,5,2024,21:10:57.341084,21,10,PM,2024-05-03,5,2024,23:10:57.341084,23,10,PM,120,4804.0,9608,57
2354,1306,60,Scheduled,539,Bad,79,Aircraft18,207,Active,Boeing,A412,Airport412,City412,Country412,1501,True,A382,Airport382,City382,Country382,1304,True,2024-03-29,3,2024,06:56:37.995457,6,56,AM,2024-03-29,3,2024,07:56:37.995457,7,56,AM,60,1377.0,2754,147
2356,1307,124,Scheduled,314,Bad,76,Aircraft15,276,Active,Airbus,A99,Airport99,City99,Country99,2696,True,A475,Airport475,City475,Country475,3322,False,2024-05-04,5,2024,04:21:57.595409,4,21,AM,2024-05-04,5,2024,05:55:57.595409,5,55,AM,94,4482.0,8964,152
2358,1308,109,Scheduled,1027,Good,79,Aircraft18,207,Active,Boeing,A478,Airport478,City478,Country478,3520,True,A367,Airport367,City367,Country367,2579,True,2024-04-05,4,2024,21:21:01.923966,21,21,PM,2024-04-05,4,2024,22:03:01.923966,22,3,PM,42,2646.407211028632,5293,98
2360,1309,49,Delayed,663,Bad,98,Aircraft33,201,Active,Airbus,A23,Airport23,City23,Country23,2942,True,A139,Airport139,City139,Country139,1750,True,2024-05-22,5,2024,10:06:04.264127,10,6,AM,2024-05-22,5,2024,10:34:04.264127,10,34,AM,28,2646.407211028632,5293,152
2362,1310,48,Scheduled,866,Bad,95,Aircraft41,124,Active,Boeing,A43,Airport43,City43,Country43,4724,True,A41,Airport41,City41,Country41,1746,False,2024-03-13,3,2024,10:39:58.317892,10,39,AM,2024-03-13,3,2024,12:39:58.317892,12,39,PM,120,2646.407211028632,5293,76
2364,1311,234,Delayed,831,Bad,82,Aircraft22,244,Active,Boeing,A271,Airport271,City271,Country271,3241,True,A137,Airport137,City137,Country137,4881,True,2024-04-10,4,2024,21:17:13.355618,21,17,PM,2024-04-11,4,2024,01:17:13.355618,1,17,AM,240,2680.0,5360,10
2366,1312,131,Scheduled,459,Good,85,Aircraft26,165,Active,Boeing,A40,Airport40,City40,Country40,3030,True,A97,Airport97,City97,Country97,47,True,2024-03-09,3,2024,17:29:26.726776,17,29,PM,2024-03-09,3,2024,22:29:26.726776,22,29,PM,300,4559.0,9118,34
2368,1313,176,Scheduled,551,Bad,76,Aircraft15,276,Active,Airbus,A481,Airport481,City481,Country481,984,True,A479,Airport479,City479,Country479,1478,False,2024-03-02,3,2024,13:47:56.053440,13,47,PM,2024-03-02,3,2024,14:04:56.053440,14,4,PM,17,2089.0,4178,100
2370,1314,31,Scheduled,293,Good,75,Aircraft13,144,Active,Airbus,A466,Airport466,City466,Country466,1442,False,A49,Airport49,City49,Country49,4392,False,2024-05-10,5,2024,01:46:45.860134,1,46,AM,2024-05-10,5,2024,05:46:45.860134,5,46,AM,240,4870.0,9740,113
2372,1315,28,Delayed,270,Bad,71,Aircraft6,337,Active,Boeing,A234,Airport234,City234,Country234,289,False,A300,Airport300,City300,Country300,2228,True,2024-03-01,3,2024,13:59:37.813858,13,59,PM,2024-03-01,3,2024,17:59:37.813858,17,59,PM,240,4483.0,8966,309
2374,1316,31,Delayed,106,Bad,95,Aircraft41,124,Active,Boeing,A368,Airport368,City368,Country368,2558,True,A148,Airport148,City148,Country148,971,False,2024-03-07,3,2024,22:46:02.686028,22,46,PM,2024-03-08,3,2024,01:46:02.686028,1,46,AM,180,2646.407211028632,5293,93
2376,1317,251,Scheduled,936,Bad,68,Aircraft3,354,Active,Airbus,A55,Airport55,City55,Country55,77,False,A71,Airport71,City71,Country71,1639,True,2024-03-24,3,2024,18:31:14.136441,18,31,PM,2024-03-24,3,2024,20:31:14.136441,20,31,PM,120,4056.0,8112,103
2378,1318,148,Scheduled,986,Bad,85,Aircraft26,165,Active,Boeing,A247,Airport247,City247,Country247,4035,True,A157,Airport157,City157,Country157,2951,False,2024-04-04,4,2024,22:56:27.108005,22,56,PM,2024-04-04,4,2024,23:28:27.108005,23,28,PM,32,2395.0,4790,17
2380,1319,179,Delayed,209,Bad,90,Aircraft25,238,Active,Boeing,A342,Airport342,City342,Country342,4419,True,A133,Airport133,City133,Country133,65,True,2024-03-25,3,2024,13:37:37.261512,13,37,PM,2024-03-25,3,2024,18:37:37.261512,18,37,PM,300,4567.0,9134,59
2382,1320,102,Scheduled,425,Good,104,Aircraft50,300,Active,Boeing,A484,Airport484,City484,Country484,4135,True,A331,Airport331,City331,Country331,2552,False,2024-05-25,5,2024,08:15:07.109529,8,15,AM,2024-05-25,5,2024,08:30:07.109529,8,30,AM,15,938.0,1876,198
2384,1321,49,Scheduled,625,Good,91,Aircraft36,248,Active,Airbus,A386,Airport386,City386,Country386,251,False,A322,Airport322,City322,Country322,4811,True,2024-03-05,3,2024,10:53:13.752362,10,53,AM,2024-03-05,3,2024,12:53:13.752362,12,53,PM,120,2646.407211028632,5293,199
2386,1322,164,Delayed,109,Bad,71,Aircraft6,337,Active,Boeing,A289,Airport289,City289,Country289,3188,True,A178,Airport178,City178,Country178,506,True,2024-04-06,4,2024,09:10:41.367809,9,10,AM,2024-04-06,4,2024,14:10:41.367809,14,10,PM,300,1457.0,2914,173
2388,1323,109,Scheduled,1065,Good,79,Aircraft18,207,Active,Boeing,A473,Airport473,City473,Country473,2993,True,A16,Airport16,City16,Country16,1377,True,2024-03-03,3,2024,11:12:07.982764,11,12,AM,2024-03-03,3,2024,15:12:07.982764,15,12,PM,240,3524.0,7048,98
2390,1324,109,Scheduled,307,Bad,95,Aircraft41,124,Active,Boeing,A269,Airport269,City269,Country269,1729,True,A99,Airport99,City99,Country99,2696,True,2024-03-14,3,2024,15:31:51.932396,15,31,PM,2024-03-14,3,2024,20:31:51.932396,20,31,PM,300,1942.0,3884,15
2392,1325,123,Delayed,581,Bad,71,Aircraft6,337,Active,Boeing,A221,Airport221,City221,Country221,1941,True,A331,Airport331,City331,Country331,2552,False,2024-05-06,5,2024,05:35:12.298682,5,35,AM,2024-05-06,5,2024,06:13:12.298682,6,13,AM,38,4938.0,9876,214
2394,1326,109,Delayed,709,Bad,81,Aircraft21,277,Active,Boeing,A7,Airport7,City7,Country7,3869,False,A212,Airport212,City212,Country212,1100,False,2024-04-05,4,2024,20:34:49.283685,20,34,PM,2024-04-05,4,2024,23:34:49.283685,23,34,PM,180,2646.407211028632,5293,168
2396,1327,49,Delayed,563,Bad,75,Aircraft13,144,Active,Airbus,A474,Airport474,City474,Country474,1322,True,A274,Airport274,City274,Country274,3056,False,2024-04-14,4,2024,16:19:22.539011,16,19,PM,2024-04-14,4,2024,21:19:22.539011,21,19,PM,300,1827.0,3654,95
2398,1328,277,Delayed,972,Good,81,Aircraft21,277,Active,Boeing,A70,Airport70,City70,Country70,4239,True,A448,Airport448,City448,Country448,3271,False,2024-03-18,3,2024,23:46:27.238498,23,46,PM,2024-03-19,3,2024,01:46:27.238498,1,46,AM,120,3564.0,7128,0
2400,1329,91,Scheduled,1071,Good,75,Aircraft13,144,Active,Airbus,A457,Airport457,City457,Country457,2769,True,A481,Airport481,City481,Country481,984,True,2024-04-26,4,2024,20:31:47.390569,20,31,PM,2024-04-26,4,2024,21:31:47.390569,21,31,PM,60,876.0,1752,53
2402,1330,11,Delayed,938,Good,80,Aircraft15,177,Active,Boeing,A212,Airport212,City212,Country212,1100,False,A112,Airport112,City112,Country112,990,True,2024-03-06,3,2024,20:42:22.746253,20,42,PM,2024-03-06,3,2024,20:54:22.746253,20,54,PM,12,1721.0,3442,166
2404,1331,6,Scheduled,825,Good,98,Aircraft33,201,Active,Airbus,A78,Airport78,City78,Country78,4460,True,A496,Airport496,City496,Country496,3432,True,2024-04-25,4,2024,07:31:44.806430,7,31,AM,2024-04-25,4,2024,08:31:44.806430,8,31,AM,60,3982.0,7964,195
2406,1332,161,Scheduled,184,Good,79,Aircraft18,207,Active,Boeing,A423,Airport423,City423,Country423,3931,True,A112,Airport112,City112,Country112,990,True,2024-05-06,5,2024,21:25:32.924064,21,25,PM,2024-05-06,5,2024,21:41:32.924064,21,41,PM,16,5098.0,10196,46
2408,1333,109,Scheduled,272,Good,75,Aircraft13,144,Active,Airbus,A449,Airport449,City449,Country449,405,False,A26,Airport26,City26,Country26,2557,True,2024-04-10,4,2024,08:15:23.334133,8,15,AM,2024-04-10,4,2024,11:15:23.334133,11,15,AM,180,4436.0,8872,35
2410,1334,110,Delayed,720,Good,77,Aircraft16,254,Active,Boeing,A232,Airport232,City232,Country232,2510,True,A388,Airport388,City388,Country388,3545,True,2024-04-21,4,2024,18:05:44.682107,18,5,PM,2024-04-21,4,2024,23:05:44.682107,23,5,PM,300,2646.407211028632,5293,144
2412,1335,19,Scheduled,580,Bad,75,Aircraft13,144,Active,Airbus,A410,Airport410,City410,Country410,4613,False,A173,Airport173,City173,Country173,2056,True,2024-05-20,5,2024,04:43:06.627492,4,43,AM,2024-05-20,5,2024,05:27:06.627492,5,27,AM,44,3946.0,7892,125
2414,1336,139,Delayed,760,Bad,75,Aircraft13,144,Active,Airbus,A386,Airport386,City386,Country386,251,False,A20,Airport20,City20,Country20,559,True,2024-04-08,4,2024,22:12:59.987522,22,12,PM,2024-04-08,4,2024,23:05:59.987522,23,5,PM,53,452.0,904,5
2416,1337,117,Delayed,439,Bad,81,Aircraft21,277,Active,Boeing,A219,Airport219,City219,Country219,841,True,A137,Airport137,City137,Country137,4881,True,2024-05-17,5,2024,20:49:26.057083,20,49,PM,2024-05-17,5,2024,21:31:26.057083,21,31,PM,42,4415.0,8830,160
2418,1338,63,Delayed,998,Good,92,Aircraft38,257,Active,Boeing,A133,Airport133,City133,Country133,65,True,A126,Airport126,City126,Country126,3430,False,2024-05-24,5,2024,19:40:43.395619,19,40,PM,2024-05-24,5,2024,20:01:43.395619,20,1,PM,21,2729.0,5458,194
2420,1339,130,Delayed,779,Bad,79,Aircraft18,207,Active,Boeing,A224,Airport224,City224,Country224,3378,True,A420,Airport420,City420,Country420,1505,True,2024-04-26,4,2024,10:46:03.662481,10,46,AM,2024-04-26,4,2024,15:46:03.662481,15,46,PM,300,983.0,1966,77
2422,1340,109,Delayed,285,Good,85,Aircraft26,165,Active,Boeing,A118,Airport118,City118,Country118,4073,False,A429,Airport429,City429,Country429,1955,True,2024-05-07,5,2024,07:14:45.820792,7,14,AM,2024-05-07,5,2024,07:59:45.820792,7,59,AM,45,4480.0,8960,56
2424,1341,109,Scheduled,895,Bad,91,Aircraft36,248,Active,Airbus,A138,Airport138,City138,Country138,3125,True,A319,Airport319,City319,Country319,4415,True,2024-03-06,3,2024,01:11:27.736580,1,11,AM,2024-03-06,3,2024,04:11:27.736580,4,11,AM,180,2646.407211028632,5293,139
2426,1342,99,Scheduled,963,Bad,81,Aircraft21,277,Active,Boeing,A113,Airport113,City113,Country113,2284,True,A296,Airport296,City296,Country296,4270,True,2024-04-08,4,2024,09:07:05.548718,9,7,AM,2024-04-08,4,2024,11:07:05.548718,11,7,AM,120,2555.0,5110,178
2428,1343,109,Scheduled,654,Bad,90,Aircraft25,238,Active,Boeing,A37,Airport37,City37,Country37,2320,True,A444,Airport444,City444,Country444,4455,True,2024-03-11,3,2024,05:51:59.363965,5,51,AM,2024-03-11,3,2024,08:51:59.363965,8,51,AM,180,3025.0,6050,129
2430,1344,98,Delayed,373,Bad,91,Aircraft36,248,Active,Airbus,A480,Airport480,City480,Country480,3133,True,A152,Airport152,City152,Country152,1699,False,2024-03-24,3,2024,00:38:10.960198,0,38,AM,2024-03-24,3,2024,01:31:10.960198,1,31,AM,53,939.0,1878,150
2432,1345,285,Delayed,876,Good,104,Aircraft50,300,Active,Boeing,A36,Airport36,City36,Country36,3453,False,A60,Airport60,City60,Country60,281,True,2024-04-13,4,2024,08:49:52.511216,8,49,AM,2024-04-13,4,2024,09:11:52.511216,9,11,AM,22,2563.0,5126,15
2434,1346,59,Scheduled,307,Bad,71,Aircraft6,337,Active,Boeing,A269,Airport269,City269,Country269,1729,True,A99,Airport99,City99,Country99,2696,True,2024-04-06,4,2024,14:23:20.734204,14,23,PM,2024-04-06,4,2024,18:23:20.734204,18,23,PM,240,1942.0,3884,278
2436,1347,255,Delayed,445,Bad,71,Aircraft6,337,Active,Boeing,A355,Airport355,City355,Country355,4920,True,A357,Airport357,City357,Country357,3625,False,2024-03-29,3,2024,12:51:09.429898,12,51,PM,2024-03-29,3,2024,14:33:09.429898,14,33,PM,102,3112.0,6224,82
2438,1348,28,Scheduled,264,Good,68,Aircraft3,354,Active,Airbus,A18,Airport18,City18,Country18,4858,True,A53,Airport53,City53,Country53,2037,True,2024-05-18,5,2024,15:09:47.418570,15,9,PM,2024-05-18,5,2024,20:09:47.418570,20,9,PM,300,1462.0,2924,326
2440,1349,243,Scheduled,1051,Bad,76,Aircraft15,276,Active,Airbus,A210,Airport210,City210,Country210,2922,True,A183,Airport183,City183,Country183,3326,True,2024-03-16,3,2024,13:26:12.513297,13,26,PM,2024-03-16,3,2024,18:26:12.513297,18,26,PM,300,4535.0,9070,33
2442,1350,109,Scheduled,404,Bad,95,Aircraft41,124,Active,Boeing,A491,Airport491,City491,Country491,710,True,A426,Airport426,City426,Country426,1859,True,2024-05-20,5,2024,18:52:50.973910,18,52,PM,2024-05-20,5,2024,18:58:50.973910,18,58,PM,6,2561.0,5122,15
2444,1351,105,Scheduled,640,Bad,98,Aircraft33,201,Active,Airbus,A92,Airport92,City92,Country92,1008,True,A442,Airport442,City442,Country442,2028,False,2024-05-08,5,2024,12:20:31.585138,12,20,PM,2024-05-08,5,2024,12:37:31.585138,12,37,PM,17,1044.0,2088,96
2446,1352,299,Delayed,575,Bad,71,Aircraft6,337,Active,Boeing,A266,Airport266,City266,Country266,3000,True,A6,Airport6,City6,Country6,257,False,2024-04-22,4,2024,17:32:54.965878,17,32,PM,2024-04-22,4,2024,18:32:54.965878,18,32,PM,60,3150.0,6300,38
2448,1353,69,Scheduled,197,Bad,90,Aircraft25,238,Active,Boeing,A466,Airport466,City466,Country466,1442,False,A447,Airport447,City447,Country447,1588,False,2024-05-02,5,2024,06:29:05.830902,6,29,AM,2024-05-02,5,2024,08:29:05.830902,8,29,AM,120,2906.0,5812,169
2450,1354,146,Delayed,161,Bad,82,Aircraft22,244,Active,Boeing,A119,Airport119,City119,Country119,614,False,A421,Airport421,City421,Country421,687,True,2024-04-05,4,2024,17:50:08.174124,17,50,PM,2024-04-05,4,2024,18:43:08.174124,18,43,PM,53,592.0,1184,98
2452,1355,109,Delayed,703,Bad,71,Aircraft6,337,Active,Boeing,A106,Airport106,City106,Country106,318,False,A43,Airport43,City43,Country43,4724,True,2024-04-09,4,2024,21:02:03.664408,21,2,PM,2024-04-09,4,2024,21:27:03.664408,21,27,PM,25,4210.0,8420,228
2454,1356,110,Delayed,387,Good,79,Aircraft18,207,Active,Boeing,A300,Airport300,City300,Country300,2228,True,A272,Airport272,City272,Country272,1378,False,2024-03-02,3,2024,09:20:45.790376,9,20,AM,2024-03-02,3,2024,09:23:45.790376,9,23,AM,3,3130.0,6260,97
2456,1357,46,Scheduled,261,Bad,91,Aircraft36,248,Active,Airbus,A340,Airport340,City340,Country340,3241,False,A254,Airport254,City254,Country254,4026,True,2024-04-21,4,2024,18:44:27.748894,18,44,PM,2024-04-21,4,2024,20:44:27.748894,20,44,PM,120,2646.407211028632,5293,202
2458,1358,109,Scheduled,499,Good,85,Aircraft26,165,Active,Boeing,A170,Airport170,City170,Country170,3201,True,A458,Airport458,City458,Country458,2150,True,2024-03-19,3,2024,22:35:28.497636,22,35,PM,2024-03-20,3,2024,01:35:28.497636,1,35,AM,180,2727.0,5454,56
2460,1359,109,Scheduled,1069,Good,90,Aircraft25,238,Active,Boeing,A489,Airport489,City489,Country489,3785,True,A479,Airport479,City479,Country479,1478,False,2024-04-01,4,2024,09:37:52.170098,9,37,AM,2024-04-01,4,2024,11:37:52.170098,11,37,AM,120,2646.407211028632,5293,129
2462,1360,109,Delayed,141,Bad,79,Aircraft18,207,Active,Boeing,A111,Airport111,City111,Country111,2992,True,A126,Airport126,City126,Country126,3430,False,2024-04-16,4,2024,02:30:07.545253,2,30,AM,2024-04-16,4,2024,06:30:07.545253,6,30,AM,240,1750.0,3500,98
2464,1361,58,Delayed,116,Bad,80,Aircraft15,177,Active,Boeing,A407,Airport407,City407,Country407,911,True,A29,Airport29,City29,Country29,4345,False,2024-05-20,5,2024,23:53:01.587857,23,53,PM,2024-05-21,5,2024,01:53:01.587857,1,53,AM,120,927.0,1854,119
2466,1362,16,Scheduled,771,Bad,71,Aircraft6,337,Active,Boeing,A239,Airport239,City239,Country239,4244,True,A339,Airport339,City339,Country339,3561,True,2024-05-28,5,2024,21:18:57.845023,21,18,PM,2024-05-28,5,2024,23:56:25.845023,23,56,PM,157,3162.0,6324,321
2468,1363,101,Scheduled,955,Bad,73,Aircraft10,182,Active,Airbus,A496,Airport496,City496,Country496,3432,True,A448,Airport448,City448,Country448,3271,False,2024-05-19,5,2024,14:19:26.716585,14,19,PM,2024-05-19,5,2024,15:25:26.716585,15,25,PM,66,2646.407211028632,5293,81
2470,1364,109,Delayed,207,Bad,90,Aircraft25,238,Active,Boeing,A331,Airport331,City331,Country331,2552,False,A179,Airport179,City179,Country179,1103,False,2024-03-19,3,2024,17:02:40.685213,17,2,PM,2024-03-19,3,2024,18:48:40.685213,18,48,PM,106,2646.407211028632,5293,129
2472,1365,163,Scheduled,250,Bad,71,Aircraft6,337,Active,Boeing,A214,Airport214,City214,Country214,442,True,A168,Airport168,City168,Country168,1837,True,2024-03-02,3,2024,23:50:48.350677,23,50,PM,2024-03-03,3,2024,02:50:48.350677,2,50,AM,180,2646.407211028632,5293,174
